AXA SMALL,263.90,7,1980,1000,2022-05-04,5,63000,12.60,,,Hausrat: 138.40,12.60,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:200,Glasdeckung:Ja
Generali Optima,269.60,8,1980,1000,2022-05-04,4.9,,,,,Hausrat: 137.40,,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:200,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,271.60,9,1980,1000,2022-05-04,n.v.,63000,13.00,2000, versichert,Hausrat: 121.60,13.00,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:200,Glasdeckung:Ja
AXA SMALL Plus,291.30,10,1980,1000,2022-05-04,5,,13.90,,,Hausrat: 138.40,13.90,no promo discount,5 Mio.,200,Privathaftpflicht: 139.00,selceted SB:200,Glasdeckung:Ja
Simpego Home XL,297.95,11,1980,1000,2022-05-04,n.v.,63000,14.30,2000, versichert,Hausrat: 101.90,14.30,no promo discount,5 Mio.,0,Privathaftpflicht: 181.75,selceted SB:200,Glasdeckung:Ja
Simpego Home M,190.85,1,1980,1000,2022-05-04,n.v.,,9.10,,,Hausrat: 80.90,9.10,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:300,Glasdeckung:Ja
Helvetia Privatkundenversicherung,211.30,2,1980,1000,2022-05-04,5.1,,10.10,,,Hausrat: 107.70,10.10,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:300,Glasdeckung:Ja
Simpego Home L,220.70,3,1980,1000,2022-05-04,n.v.,63000,10.55,2000, versichert,Hausrat: 97.10,10.55,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:300,Glasdeckung:Ja
ELVIA standard,228.30,4,1980,1000,2022-05-04,4.7,63000,,,,Hausrat: 104.60,,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Ja
smile.direct clever,242.00,5,1980,1000,2022-05-04,5,,,,,Hausrat: 114.70,,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:300,Glasdeckung:Ja
Die Mobiliar Minima,242.24,6,1980,1000,2022-05-04,5.4,63000,11.54,, versichert,Hausrat: versichert,11.54,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:300,Glasdeckung:Ja
AXA SMALL,251.00,7,1980,1000,2022-05-04,5,,,,,Hausrat: 126.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Ja
smile.direct premium,260.00,8,1980,1000,2022-05-04,5,63000,12.40,, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:300,Glasdeckung:Ja
Generali Optima,269.60,9,1980,1000,2022-05-04,4.9,63000,12.90,2000, versichert,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:300,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,271.60,10,1980,1000,2022-05-04,n.v.,,13.00,,,Hausrat: 121.60,13.00,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:300,Glasdeckung:Ja
AXA SMALL Plus,291.30,11,1980,1000,2022-05-04,5,63000,,, versichert,Hausrat: 138.40,,no promo discount,5 Mio.,200,Privathaftpflicht: 139.00,selceted SB:300,Glasdeckung:Ja
Simpego Home M,189.45,1,1980,1000,2022-05-04,n.v.,,9.00,,,Hausrat: 79.60,9.00,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:400,Glasdeckung:Ja
ELVIA small,202.10,2,1980,1000,2022-05-04,4.7,63000,9.60,,,Hausrat: 95.10,9.60,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:400,Glasdeckung:Ja
Helvetia Privatkundenversicherung,209.60,3,1980,1000,2022-05-04,5.1,63000,,,,Hausrat: 106.10,,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:400,Glasdeckung:Ja
Simpego Home L,219.30,4,1980,1000,2022-05-04,n.v.,63000,,,,Hausrat: 95.80,,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:400,Glasdeckung:Ja
ELVIA standard,228.30,5,1980,1000,2022-05-04,4.7,,10.80,2000, versichert,Hausrat: 104.60,10.80,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Ja
Die Mobiliar Minima,234.05,6,1980,1000,2022-05-04,5.4,,11.15,2000, versichert,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:400,Glasdeckung:Ja
AXA SMALL,238.40,7,1980,1000,2022-05-04,5,63000,,,,Hausrat: 114.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Ja
smile.direct clever,242.00,8,1980,1000,2022-05-04,5,,,,,Hausrat: 114.70,,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:400,Glasdeckung:Ja
smile.direct premium,260.00,9,1980,1000,2022-05-04,5,,,,,Hausrat: 117.10,,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:400,Glasdeckung:Ja
Generali Optima,269.60,10,1980,1000,2022-05-04,4.9,63000,12.90,,,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:400,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,271.60,11,1980,1000,2022-05-04,n.v.,63000,,,,Hausrat: 121.60,,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:400,Glasdeckung:Ja
Simpego Home M,188.30,1,1980,1000,2022-05-04,n.v.,,,2000,,Hausrat: 78.50,,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:500,Glasdeckung:Ja
ELVIA small,202.10,2,1980,1000,2022-05-04,4.7,63000,9.60,2000, versichert,Hausrat: 95.10,9.60,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:500,Glasdeckung:Ja
Helvetia Privatkundenversicherung,208.10,3,1980,1000,2022-05-04,5.1,63000,,,,Hausrat: 104.70,,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:500,Glasdeckung:Ja
Simpego Home L,218.15,4,1980,1000,2022-05-04,n.v.,,,,,Hausrat: 94.70,,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:500,Glasdeckung:Ja
AXA SMALL,225.10,5,1980,1000,2022-05-04,5,,,,,Hausrat: 101.50,,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Ja
ELVIA standard,228.30,6,1980,1000,2022-05-04,4.7,63000,,, versichert,Hausrat: 104.60,,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Ja
Die Mobiliar Minima,234.05,7,1980,1000,2022-05-04,5.4,,,,,Hausrat: versichert,,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:500,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,238.60,8,1980,1000,2022-05-04,n.v.,63000,11.30,, versichert,Hausrat: 109.00,11.30,no promo discount,10 Mio.,500,Privathaftpflicht: 118.30,selceted SB:500,Glasdeckung:Ja
smile.direct clever,241.20,9,1980,1000,2022-05-04,5,,,,,Hausrat: 113.90,,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:500,Glasdeckung:Ja
Generali Minima,250.70,10,1980,1000,2022-05-04,4.9,,11.90,,,Hausrat: 128.20,11.90,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:500,Glasdeckung:Ja
Allianz Suisse skinny,251.20,11,1980,1000,2022-05-04,5,63000,,,,Hausrat: 122.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 117.10,selceted SB:500,Glasdeckung:Ja
Simpego Home M,188.30,1,1980,1000,2022-05-04,n.v.,,8.95,2000, versichert,Hausrat: 78.50,8.95,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
ELVIA small,202.10,2,1980,1000,2022-05-04,4.7,63000,,,,Hausrat: 95.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Helvetia Privatkundenversicherung,209.60,3,1980,1000,2022-05-04,5.1,63000,10.00,2000, versichert,Hausrat: 106.10,10.00,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Simpego Home L,222.45,4,1980,1000,2022-05-04,n.v.,,,,,Hausrat: 98.75,,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
AXA SMALL,225.10,5,1980,1000,2022-05-04,5,63000,10.70,2000, versichert,Hausrat: 101.50,10.70,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
ELVIA standard,228.30,6,1980,1000,2022-05-04,4.7,,,,,Hausrat: 104.60,,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Die Mobiliar Minima,234.05,7,1980,1000,2022-05-04,5.4,,,,,Hausrat: versichert,,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,238.60,8,1980,1000,2022-05-04,n.v.,,11.30,2000, versichert,Hausrat: 109.00,11.30,no promo discount,10 Mio.,500,Privathaftpflicht: 118.30,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
smile.direct clever,241.20,9,1980,1000,2022-05-04,5,63000,11.50,,,Hausrat: 113.90,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Generali Minima,250.70,10,1980,1000,2022-05-04,4.9,,,,,Hausrat: 128.20,,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Allianz Suisse skinny,251.20,11,1980,1000,2022-05-04,5,63000,12.00,,,Hausrat: 122.10,12.00,no promo discount,5 Mio.,500,Privathaftpflicht: 117.10,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Simpego Home M,209.70,1,1980,1000,2022-05-04,n.v.,63000,,,,Hausrat: 98.85,,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:0,Glasdeckung:Nein
Simpego Home L,239.55,2,1980,1000,2022-05-04,n.v.,63000,,,,Hausrat: 115.05,,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:0,Glasdeckung:Nein
ELVIA small,202.10,3,1980,1000,2022-05-04,4.7,63000,,,,Hausrat: 95.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:0,Glasdeckung:Nein
Basler Versicherung S,222.00,4,1980,1000,2022-05-04,5,63000,10.60,1000, versichert,Hausrat: versichert,10.60,no promo discount,5 Mio.,500,Privathaftpflicht: versichert,selceted SB:0,Glasdeckung:Nein
ELVIA standard,228.30,5,1980,1000,2022-05-04,4.7,63000,10.80,2000, versichert,Hausrat: 104.60,10.80,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:0,Glasdeckung:Nein
Generali Minima,250.70,6,1980,1000,2022-05-04,4.9,,,,,Hausrat: 128.20,,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:0,Glasdeckung:Nein
smile.direct premium,260.00,7,1980,1000,2022-05-04,5,63000,,,,Hausrat: 117.10,,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:0,Glasdeckung:Nein
Zurich Basic,261.70,8,1980,1000,2022-05-04,5.1,63000,12.60,1000, versichert,Hausrat: 129.70,12.60,no promo discount,3 Mio.,500,Privathaftpflicht: 119.40,selceted SB:0,Glasdeckung:Nein
AXA SMALL,263.90,9,1980,1000,2022-05-04,5,,,,,Hausrat: 138.40,,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:0,Glasdeckung:Nein
Generali Optima,269.60,10,1980,1000,2022-05-04,4.9,63000,,,,Hausrat: 137.40,,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:0,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,271.60,11,1980,1000,2022-05-04,n.v.,63000,,,,Hausrat: 121.60,,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:0,Glasdeckung:Nein
Simpego Home M,192.60,1,1980,1000,2022-05-04,n.v.,,9.20,,,Hausrat: 82.55,9.20,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:200,Glasdeckung:Nein
Helvetia Privatkundenversicherung,212.80,2,1980,1000,2022-05-04,5.1,63000,10.10,2000, versichert,Hausrat: 109.20,10.10,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:200,Glasdeckung:Nein
Simpego Home L,222.45,3,1980,1000,2022-05-04,n.v.,63000,10.65,,,Hausrat: 98.75,10.65,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:200,Glasdeckung:Nein
smile.direct clever,242.00,4,1980,1000,2022-05-04,5,,,,,Hausrat: 114.70,,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:200,Glasdeckung:Nein
Die Mobiliar Minima,242.24,5,1980,1000,2022-05-04,5.4,,,,,Hausrat: versichert,,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:200,Glasdeckung:Nein
smile.direct premium,260.00,6,1980,1000,2022-05-04,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:200,Glasdeckung:Nein
AXA SMALL,263.90,7,1980,1000,2022-05-04,5,63000,,,,Hausrat: 138.40,,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:200,Glasdeckung:Nein
Generali Optima,269.60,8,1980,1000,2022-05-04,4.9,,12.90,,,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:200,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,271.60,9,1980,1000,2022-05-04,n.v.,63000,,,,Hausrat: 121.60,,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:200,Glasdeckung:Nein
AXA SMALL Plus,291.30,10,1980,1000,2022-05-04,5,,13.90,2000, versichert,Hausrat: 138.40,13.90,no promo discount,5 Mio.,200,Privathaftpflicht: 139.00,selceted SB:200,Glasdeckung:Nein
Simpego Home XL,297.95,11,1980,1000,2022-05-04,n.v.,63000,14.30,2000, versichert,Hausrat: 101.90,14.30,no promo discount,5 Mio.,0,Privathaftpflicht: 181.75,selceted SB:200,Glasdeckung:Nein
Simpego Home M,190.85,1,1980,1000,2022-05-04,n.v.,,9.10,, versichert,Hausrat: 80.90,9.10,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:300,Glasdeckung:Nein
Helvetia Privatkundenversicherung,211.30,2,1980,1000,2022-05-04,5.1,63000,10.10,2000, versichert,Hausrat: 107.70,10.10,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:300,Glasdeckung:Nein
Simpego Home L,220.70,3,1980,1000,2022-05-04,n.v.,63000,,,,Hausrat: 97.10,,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:300,Glasdeckung:Nein
ELVIA standard,228.30,4,1980,1000,2022-05-04,4.7,,,,,Hausrat: 104.60,,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Nein
smile.direct clever,242.00,5,1980,1000,2022-05-04,5,63000,11.50,2000, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:300,Glasdeckung:Nein
Die Mobiliar Minima,242.24,6,1980,1000,2022-05-04,5.4,,11.54,, versichert,Hausrat: versichert,11.54,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:300,Glasdeckung:Nein
AXA SMALL,251.00,7,1980,1000,2022-05-04,5,63000,12.00,2000, versichert,Hausrat: 126.10,12.00,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Nein
smile.direct premium,260.00,8,1980,1000,2022-05-04,5,63000,12.40,,,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:300,Glasdeckung:Nein
Generali Optima,269.60,9,1980,1000,2022-05-04,4.9,63000,12.90,,,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:300,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,271.60,10,1980,1000,2022-05-04,n.v.,63000,13.00,, versichert,Hausrat: 121.60,13.00,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:300,Glasdeckung:Nein
AXA SMALL Plus,291.30,11,1980,1000,2022-05-04,5,,,,,Hausrat: 138.40,,no promo discount,5 Mio.,200,Privathaftpflicht: 139.00,selceted SB:300,Glasdeckung:Nein
Simpego Home M,189.45,1,1980,1000,2022-05-04,n.v.,,9.00,2000, versichert,Hausrat: 79.60,9.00,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:400,Glasdeckung:Nein
ELVIA small,202.10,2,1980,1000,2022-05-04,4.7,63000,,,,Hausrat: 95.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:400,Glasdeckung:Nein
Helvetia Privatkundenversicherung,209.60,3,1980,1000,2022-05-04,5.1,63000,10.00,,,Hausrat: 106.10,10.00,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:400,Glasdeckung:Nein
Simpego Home L,219.30,4,1980,1000,2022-05-04,n.v.,63000,10.45,2000, versichert,Hausrat: 95.80,10.45,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:400,Glasdeckung:Nein
ELVIA standard,228.30,5,1980,1000,2022-05-04,4.7,,,,,Hausrat: 104.60,,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Nein
Die Mobiliar Minima,234.05,6,1980,1000,2022-05-04,5.4,,11.15,,,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:400,Glasdeckung:Nein
AXA SMALL,238.40,7,1980,1000,2022-05-04,5,,11.40,,,Hausrat: 114.10,11.40,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Nein
smile.direct clever,242.00,8,1980,1000,2022-05-04,5,,11.50,, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:400,Glasdeckung:Nein
smile.direct premium,260.00,9,1980,1000,2022-05-04,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:400,Glasdeckung:Nein
Generali Optima,269.60,10,1980,1000,2022-05-04,4.9,,12.90,,,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:400,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,271.60,11,1980,1000,2022-05-04,n.v.,,,,,Hausrat: 121.60,,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:400,Glasdeckung:Nein
Simpego Home M,188.30,1,1980,1000,2022-05-04,n.v.,,8.95,,,Hausrat: 78.50,8.95,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:500,Glasdeckung:Nein
ELVIA small,202.10,2,1980,1000,2022-05-04,4.7,,9.60,2000, versichert,Hausrat: 95.10,9.60,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:500,Glasdeckung:Nein
Helvetia Privatkundenversicherung,208.10,3,1980,1000,2022-05-04,5.1,,,,,Hausrat: 104.70,,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:500,Glasdeckung:Nein
Simpego Home L,218.15,4,1980,1000,2022-05-04,n.v.,,10.40,,,Hausrat: 94.70,10.40,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:500,Glasdeckung:Nein
AXA SMALL,225.10,5,1980,1000,2022-05-04,5,63000,,,,Hausrat: 101.50,,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Nein
ELVIA standard,228.30,6,1980,1000,2022-05-04,4.7,,,,,Hausrat: 104.60,,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Nein
Die Mobiliar Minima,234.05,7,1980,1000,2022-05-04,5.4,63000,11.15,,,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:500,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,238.60,8,1980,1000,2022-05-04,n.v.,63000,11.30,, versichert,Hausrat: 109.00,11.30,no promo discount,10 Mio.,500,Privathaftpflicht: 118.30,selceted SB:500,Glasdeckung:Nein
smile.direct clever,241.20,9,1980,1000,2022-05-04,5,63000,11.50,2000, versichert,Hausrat: 113.90,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:500,Glasdeckung:Nein
Generali Minima,250.70,10,1980,1000,2022-05-04,4.9,63000,11.90,,,Hausrat: 128.20,11.90,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:500,Glasdeckung:Nein
Allianz Suisse skinny,251.20,11,1980,1000,2022-05-04,5,,,,,Hausrat: 122.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 117.10,selceted SB:500,Glasdeckung:Nein
Simpego Home M,224.70,1,1990,8303,2022-05-04,n.v.,,13.65,, versichert,Hausrat: 110.20,13.65,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
ELVIA small,231.10,2,1990,8303,2022-05-04,4.7,,,,,Hausrat: 106.40,,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
smile.direct clever,243.20,3,1990,8303,2022-05-04,5,63000,11.60,2000, versichert,Hausrat: 115.80,11.60,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
AXA SMALL,247.30,4,1990,8303,2022-05-04,5,63000,11.80,2000, versichert,Hausrat: 122.60,11.80,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Helvetia Privatkundenversicherung,251.80,5,1990,8303,2022-05-04,5.1,63000,15.00,2000, versichert,Hausrat: 143.30,15.00,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
ELVIA standard,257.80,6,1990,8303,2022-05-04,4.7,63000,28.60,, versichert,Hausrat: 116.30,28.60,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Generali Minima,266.20,7,1990,8303,2022-05-04,4.9,,12.60,,,Hausrat: 143.00,12.60,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Simpego Home L,267.25,8,1990,8303,2022-05-04,n.v.,,,,,Hausrat: 138.35,,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
smile.direct premium,268.40,9,1990,8303,2022-05-04,5,63000,12.80,, versichert,Hausrat: 125.10,12.80,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Basler Versicherung M,272.90,10,1990,8303,2022-05-04,5,63000,,,,Hausrat: versichert,,no promo discount,5 Mio.,500,Privathaftpflicht: versichert,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Die Mobiliar Minima,277.31,11,1990,8303,2022-05-04,5.4,,,,,Hausrat: versichert,,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Simpego Home M,249.25,1,1990,8303,2022-05-04,n.v.,,,,,Hausrat: 133.55,,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:0,Glasdeckung:Ja
Simpego Home L,286.45,2,1990,8303,2022-05-04,n.v.,63000,16.75,2000, versichert,Hausrat: 156.65,16.75,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:0,Glasdeckung:Ja
Simpego Home XL,361.95,3,1990,8303,2022-05-04,n.v.,63000,20.40,,,Hausrat: 159.80,20.40,no promo discount,5 Mio.,0,Privathaftpflicht: 181.75,selceted SB:0,Glasdeckung:Ja
Basler Versicherung S,211.50,4,1990,8303,2022-05-04,5,,,1000,,Hausrat: versichert,,no promo discount,5 Mio.,500,Privathaftpflicht: versichert,selceted SB:0,Glasdeckung:Ja
ELVIA small,231.10,5,1990,8303,2022-05-04,4.7,,27.30,,,Hausrat: 106.40,27.30,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:0,Glasdeckung:Ja
smile.direct clever,253.00,6,1990,8303,2022-05-04,5,,,,,Hausrat: 125.10,,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:0,Glasdeckung:Ja
ELVIA standard,257.80,7,1990,8303,2022-05-04,4.7,63000,28.60,, versichert,Hausrat: 116.30,28.60,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:0,Glasdeckung:Ja
